tweetId,tweetDate,tweetText,hashtagList,location,numberRetweets,userMentions_userName,attitude,tweetSentiment,,manualSentiment
1.01433E+18,7/3/2018,"RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?",,,1430,"@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley",positive,pos,,
1.01433E+18,7/3/2018,@SecretarySonny gets some history on the #EagleCreekFire. @ORagriculture Director Alexis Taylor and @repgregwalden? https://t.co/UaWX2tYIsu,#EagleCreekFire,,0,"@SecretarySonny,@ORagriculture,@repgregwalden",positive,pos,,
1.01433E+18,7/3/2018,"RT @SecretarySonny: 41st state visited since I became Secretary: Oregon, at the Martin family's farm near Rufus. @repgregwalden helps fill?",,,31,"@SecretarySonny,@repgregwalden",positive,pos,,
1.01433E+18,7/3/2018,"Camel found dead w/head & neck wrapped around a fence pole, feet & legs tangled in fence rails; trembling rabbit w/? https://t.co/K0j01bjPbG",,,15,,positive,neg,,
1.01433E+18,7/3/2018,RT @MyPlate: Find your local #farmersmarket with @USDA?s National Farmers Market Directory: https://t.co/LiEIgid7Or https://t.co/LeUWvtZk66,#farmersmarket,,32,"@MyPlate,@USDA",positive,pos,,
1.01433E+18,7/3/2018,RT @ORagriculture: @SecretarySonny @USDA has arrived at the Eagle Creek Trailhead near Cascade Locks. @repgregwalden @OregonGovBrown. https?,,,1,"@ORagriculture,@SecretarySonny,@USDA,@repgregwalden,@OregonGovBrown",positive,neg,,
1.01433E+18,7/3/2018,"RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?",,,1430,"@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley",positive,pos,,
1.01433E+18,7/3/2018,RT @LashayKATU: .@repgregwalden welcomes @SecretarySonny to the Eagle Creek area. #LiveOnK2 https://t.co/830H6ic154,#LiveOnK2,,2,"@LashayKATU,@repgregwalden,@SecretarySonny",positive,pos,,
1.01433E+18,7/3/2018,@SecretarySonny @USDA has arrived at the Eagle Creek Trailhead near Cascade Locks. @repgregwalden @OregonGovBrown. https://t.co/jbJ4uHOCVW,,,1,"@SecretarySonny,@USDA,@repgregwalden,@OregonGovBrown",positive,neg,,
1.01433E+18,7/3/2018,RT @LashayKATU: .@repgregwalden welcomes @SecretarySonny to the Eagle Creek area. #LiveOnK2 https://t.co/830H6ic154,#LiveOnK2,,2,"@LashayKATU,@repgregwalden,@SecretarySonny",positive,pos,,
1.01432E+18,7/3/2018,RT @ryegrassman: Rufus is an awesome place to BUT the S Willamette Valley is pretty nice this time of year also @SecretarySonny https://t.c?,,,2,"@ryegrassman,@SecretarySonny",positive,pos,,
1.01432E+18,7/3/2018,RT @Rightwingermike: Please Mr President @POTUS can you please tell @USDA to stop giving Illegal Aliens Govt' benefits. Instead give those?,,,28,"@Rightwingermike,@POTUS,@USDA",positive,pos,,
1.01432E+18,7/3/2018,RT @faberfamilyfarm: .@SecretarySonny: #SNAP already has work requirements. https://t.co/5mqGqMQzrX Shouldn't farm subsidies as well?  http?,#SNAP,,8,"@faberfamilyfarm,@SecretarySonny",positive,neg,,
1.01432E+18,7/3/2018,There's noting like being here and seeing what's happened. @SecretarySonny,,,0,@SecretarySonny,positive,neg,,
1.01432E+18,7/3/2018,"RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?",,,1430,"@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley",positive,pos,,
1.01432E+18,7/3/2018,.@repgregwalden welcomes @SecretarySonny to the Eagle Creek area. #LiveOnK2 https://t.co/830H6ic154,#LiveOnK2,,2,"@repgregwalden,@SecretarySonny",positive,pos,,
1.01432E+18,7/3/2018,"RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?",,,1430,"@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley",positive,pos,,
1.01432E+18,7/3/2018,@SecretarySonny @forestservice @HerreraBeutler SONNY...    YESTERDAY MY LIFE WAS FILLED TRUMPIAN!!,,,0,"@SecretarySonny,@forestservice,@HerreraBeutler",positive,pos,,
1.01432E+18,7/3/2018,"RT @RichardGrenell: I?m buying dried fruits & nuts every week in Germany....it?s a daily meal for me. Thanks, @USDA! https://t.co/zNnutyvN8E",,,20,"@RichardGrenell,@USDA",positive,pos,,
1.01432E+18,7/3/2018,"RT @SecretarySonny: .@POTUS has aggressively reduced regulations, but work remains. Here's a powerful illustration of the sheer size of con?",,,31,"@SecretarySonny,@POTUS",positive,pos,,
1.01432E+18,7/3/2018,RT @Rightwingermike: Please Mr President @POTUS can you please tell @USDA to stop giving Illegal Aliens Govt' benefits. Instead give those?,,,28,"@Rightwingermike,@POTUS,@USDA",positive,pos,,
1.01432E+18,7/3/2018,"RT @SecretarySonny: Shared this first image already, but it bears repeating. These are govt contracts for WKO sawmill, ranging from local (?",,,12,@SecretarySonny,positive,neg,,
1.01432E+18,7/3/2018,"RT @SecretarySonny: Visiting WKO sawmill in Carson, WA w/Rep. Jaime @HerreraBeutler and local leaders. We all share the same goal of better?",,,20,"@SecretarySonny,@HerreraBeutler",positive,pos,,
1.01432E+18,7/3/2018,RT @FarmersGov: We want to ensure that veterans looking to start a new career on a farm or in a rural community have the tools & resources?,,,22,@FarmersGov,positive,pos,,
1.01432E+18,7/3/2018,"RT @SecretarySonny: Shared this first image already, but it bears repeating. These are govt contracts for WKO sawmill, ranging from local (?",,,12,@SecretarySonny,positive,neg,,
1.01432E+18,7/3/2018,RT @PolkSchoolsNews: Polk County Public Schools will provide breakfast and lunch to all students at no charge for the 2018-19 school year b?,,,11,@PolkSchoolsNews,positive,pos,,
1.01432E+18,7/3/2018,@SecretarySonny @forestservice @HerreraBeutler You are still a racist and we will ensure every single one of those? https://t.co/4hOZb0bhMI,,,0,"@SecretarySonny,@forestservice,@HerreraBeutler",positive,pos,,
1.01432E+18,7/3/2018,"RT @SecretarySonny: Shared this first image already, but it bears repeating. These are govt contracts for WKO sawmill, ranging from local (?",,,12,@SecretarySonny,positive,neg,,
1.01432E+18,7/3/2018,@nickbrusky @USDA @SecretarySonny @realDonaldTrump Losing a good man. ?,,,0,"@nickbrusky,@USDA,@SecretarySonny,@realDonaldTrump",positive,pos,,
1.01432E+18,7/3/2018,We?re proud to find out that we?re a CEP school next year! @NYSEDNews @USDA https://t.co/MTYEQ2amcL,,,1,"@NYSEDNews,@USDA",positive,pos,,
1.01432E+18,7/3/2018,RT @LaraLeaTrump: Thank u @SecretarySonny & John & Sadie Middleton! The Middletons are Maryland dog breeders taking great care to raise the?,,,148,"@LaraLeaTrump,@SecretarySonny",positive,pos,,
1.01432E+18,7/3/2018,DEADLINE JULY 3. Tell @USDA consumers want clear #GMO labels on ALL GMO #food! #LabelGMOs #RighttoKnow #GMOs https://t.co/MkwvOsgLTe,"#GMO,#food,#LabelGMOs,#RighttoKnow,#GMOs",,0,@USDA,positive,neg,,
1.01432E+18,7/3/2018,@indietv @GrowthEnergy @USDA @EPA #MAGA,#MAGA,,0,"@indietv,@GrowthEnergy,@USDA,@EPA",positive,neg,,
1.01432E+18,7/3/2018,"RT @SecretarySonny: .@POTUS has aggressively reduced regulations, but work remains. Here's a powerful illustration of the sheer size of con?",,,31,"@SecretarySonny,@POTUS",positive,pos,,
1.01432E+18,7/3/2018,"RT @SecretarySonny: .@POTUS has aggressively reduced regulations, but work remains. Here's a powerful illustration of the sheer size of con?",,,31,"@SecretarySonny,@POTUS",positive,pos,,
1.01432E+18,7/3/2018,@SecretarySonny @HerreraBeutler Be careful not to cut down the whole forest Sammy. Jaime won't have anywhere to hide from her constituents.,,,1,"@SecretarySonny,@HerreraBeutler",positive,neg,,
1.01432E+18,7/3/2018,"RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?",,,1430,"@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley",positive,pos,,
1.01432E+18,7/3/2018,RT @ryegrassman: Rufus is an awesome place to BUT the S Willamette Valley is pretty nice this time of year also @SecretarySonny https://t.c?,,,2,"@ryegrassman,@SecretarySonny",positive,pos,,
1.01431E+18,7/3/2018,"Or...as @SecretarySonny said in eastern Washington. ""I don't have a clue what's in the president's mind...""regardin? https://t.co/jznEg6GvNl",,,2,@SecretarySonny,positive,neg,,
1.01431E+18,7/3/2018,@DrBronner @USDA No you should not. You should know your farmer and where your food comes from and you won?t have to worry about labeling.,,,0,"@DrBronner,@USDA",positive,neg,,
1.01431E+18,7/3/2018,"@JessicaStoneTV @USDA @POTUS @SecretarySonny @cgtnamerica Of course not, not sinking yet by a long shot.... Thus cu? https://t.co/unkKJqnxfP",,,0,"@JessicaStoneTV,@USDA,@POTUS,@SecretarySonny,@cgtnamerica",positive,neg,,
1.01431E+18,7/3/2018,RT @MyPlate: Find your local #farmersmarket with @USDA?s National Farmers Market Directory: https://t.co/LiEIgid7Or https://t.co/LeUWvtZk66,#farmersmarket,,32,"@MyPlate,@USDA",positive,pos,,
1.01431E+18,7/3/2018,RT @USDA_NRCS: Veterans know that a successful operation starts with a good plan. NRCS will help you create a? https://t.co/zrixkT1KEf,,,0,@USDA_NRCS,positive,pos,,
1.01431E+18,7/3/2018,"RT @SecretarySonny: .@POTUS has aggressively reduced regulations, but work remains. Here's a powerful illustration of the sheer size of con?",,,31,"@SecretarySonny,@POTUS",positive,pos,,
1.01431E+18,7/3/2018,RT @SecretarySonny: Delightful crowd and great way to kick off our day of events in Washington and Oregon. Thanks to @RepNewhouse & @WAFarm?,,,30,"@SecretarySonny,@RepNewhouse",positive,pos,,
1.01431E+18,7/3/2018,@SecretarySonny @HerreraBeutler @HerreraBeutler is all about cutting those trees down. And deregulating carbon emis? https://t.co/Z23gv5GupR,,,0,"@SecretarySonny,@HerreraBeutler,@HerreraBeutler",positive,neg,,
1.01431E+18,7/3/2018,RT @caseliskar: @SecretaryZinke @SecretarySonny The time has come to end this unwarranted and politically motivated mineral withdrawal in @?,,,3,"@caseliskar,@SecretaryZinke,@SecretarySonny",positive,pos,,
1.01431E+18,7/3/2018,Amen to that ..... @USDA @abclandline @Warwick_Long @lutajobe @farmersjournal https://t.co/RsK7q9HbNA,,,1,"@USDA,@abclandline,@Warwick_Long,@lutajobe,@farmersjournal",positive,neg,,
1.01431E+18,7/3/2018,hey @USDA i?ll get rid of your 1.39 billion pound cheese surplus for free,,,0,@USDA,positive,pos,,
1.01431E+18,7/3/2018,"RT @LashayKATU: At the Eagle Creek Trailhead @OregonGovBrown, @repgregwalden and @SecretarySonny will discuss fire recovery. #LiveOnK2 http?",#LiveOnK2,,1,"@LashayKATU,@OregonGovBrown,@repgregwalden,@SecretarySonny",positive,pos,,
1.01431E+18,7/3/2018,"RT @SecretarySonny: .@POTUS has aggressively reduced regulations, but work remains. Here's a powerful illustration of the sheer size of con?",,,31,"@SecretarySonny,@POTUS",positive,pos,,
1.01431E+18,7/3/2018,As we begin to celebrate America's Independence...ESC celebrated 1 family who achieved the American Dream...Homeown? https://t.co/KdBipUC9yq,,,1,,positive,pos,,
1.01431E+18,7/3/2018,"RT @SecretarySonny: Visiting WKO sawmill in Carson, WA w/Rep. Jaime @HerreraBeutler and local leaders. We all share the same goal of better?",,,20,"@SecretarySonny,@HerreraBeutler",positive,pos,,
1.01431E+18,7/3/2018,"RT @SecretarySonny: .@POTUS has aggressively reduced regulations, but work remains. Here's a powerful illustration of the sheer size of con?",,,31,"@SecretarySonny,@POTUS",positive,pos,,
1.01431E+18,7/3/2018,@SecretarySonny @POTUS .@POTUS has aggressively reduced protections for Americans.,,,0,"@SecretarySonny,@POTUS,@POTUS",positive,pos,,
1.01431E+18,7/3/2018,"RT @SecretarySonny: .@POTUS has aggressively reduced regulations, but work remains. Here's a powerful illustration of the sheer size of con?",,,31,"@SecretarySonny,@POTUS",positive,pos,,
1.01431E+18,7/3/2018,"RT @SecretarySonny: .@POTUS has aggressively reduced regulations, but work remains. Here's a powerful illustration of the sheer size of con?",,,31,"@SecretarySonny,@POTUS",positive,pos,,
1.01431E+18,7/3/2018,"RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?",,,1430,"@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley",positive,pos,,
1.01431E+18,7/3/2018,"RT @SecretarySonny: .@POTUS has aggressively reduced regulations, but work remains. Here's a powerful illustration of the sheer size of con?",,,31,"@SecretarySonny,@POTUS",positive,pos,,
1.01431E+18,7/3/2018,"RT @SecretarySonny: Visiting WKO sawmill in Carson, WA w/Rep. Jaime @HerreraBeutler and local leaders. We all share the same goal of better?",,,20,"@SecretarySonny,@HerreraBeutler",positive,pos,,
1.01431E+18,7/3/2018,"RT @SecretarySonny: .@POTUS has aggressively reduced regulations, but work remains. Here's a powerful illustration of the sheer size of con?",,,31,"@SecretarySonny,@POTUS",positive,pos,,
1.01431E+18,7/3/2018,RT @SecretarySonny: Starting Day 2 of our 5th #BackToOurRoots tour w/@MorganAshleyTV on @KNDUKNDO as our trek through the Pacific Northwest?,#BackToOurRoots,,18,"@SecretarySonny,@MorganAshleyTV,@KNDUKNDO",positive,pos,,
1.01431E+18,7/3/2018,"RT @SecretarySonny: .@POTUS has aggressively reduced regulations, but work remains. Here's a powerful illustration of the sheer size of con?",,,31,"@SecretarySonny,@POTUS",positive,pos,,
1.01431E+18,7/3/2018,"RT @SecretarySonny: Visiting WKO sawmill in Carson, WA w/Rep. Jaime @HerreraBeutler and local leaders. We all share the same goal of better?",,,20,"@SecretarySonny,@HerreraBeutler",positive,pos,,
1.01431E+18,7/3/2018,"RT @USDA_NRCS: Cereal rye creates a thick mat, protecting soil & preventing weeds while aiding in nitrogen uptake. https://t.co/ka25vvhXOA?",,,29,@USDA_NRCS,positive,neg,,
1.01431E+18,7/3/2018,RT @USDA_NRCS: Veterans know that a successful operation starts with a good plan. NRCS will help you create a #conservation plan tailored t?,#conservation,,9,@USDA_NRCS,positive,pos,,
1.01431E+18,7/3/2018,"RT @SecretarySonny: .@POTUS has aggressively reduced regulations, but work remains. Here's a powerful illustration of the sheer size of con?",,,31,"@SecretarySonny,@POTUS",positive,pos,,
1.01431E+18,7/3/2018,"RT @SecretarySonny: .@POTUS has aggressively reduced regulations, but work remains. Here's a powerful illustration of the sheer size of con?",,,31,"@SecretarySonny,@POTUS",positive,pos,,
1.01431E+18,7/3/2018,"RT @RichardGrenell: I?m buying dried fruits & nuts every week in Germany....it?s a daily meal for me. Thanks, @USDA! https://t.co/zNnutyvN8E",,,20,"@RichardGrenell,@USDA",positive,pos,,
1.01431E+18,7/3/2018,"RT @SecretarySonny: Visiting WKO sawmill in Carson, WA w/Rep. Jaime @HerreraBeutler and local leaders. We all share the same goal of better?",,,20,"@SecretarySonny,@HerreraBeutler",positive,pos,,
1.01431E+18,7/3/2018,"RT @SecretarySonny: Visiting WKO sawmill in Carson, WA w/Rep. Jaime @HerreraBeutler and local leaders. We all share the same goal of better?",,,20,"@SecretarySonny,@HerreraBeutler",positive,pos,,
1.01431E+18,7/3/2018,RT @caseliskar: @SecretaryZinke @SecretarySonny The time has come to end this unwarranted and politically motivated mineral withdrawal in @?,,,3,"@caseliskar,@SecretaryZinke,@SecretarySonny",positive,pos,,
1.01431E+18,7/3/2018,Rufus is an awesome place to BUT the S Willamette Valley is pretty nice this time of year also @SecretarySonny https://t.co/dZk9NI8kgv,,,2,@SecretarySonny,positive,pos,,
1.01431E+18,7/3/2018,"@SecretarySonny @Italians4Trump @HerreraBeutler Finally, Zinke is clearing out the dead wood from public lands. The Dems are too stupid.",,,0,"@SecretarySonny,@Italians4Trump,@HerreraBeutler",positive,neg,,
1.01431E+18,7/3/2018,@PoppotGroup @DrBronner @aeidinger @USDA Lmfao.,,,0,"@PoppotGroup,@DrBronner,@aeidinger,@USDA",positive,neg,,
1.01431E+18,7/3/2018,"RT @SecretarySonny: Visiting WKO sawmill in Carson, WA w/Rep. Jaime @HerreraBeutler and local leaders. We all share the same goal of better?",,,20,"@SecretarySonny,@HerreraBeutler",positive,pos,,
1.0143E+18,7/3/2018,"RT @SecretarySonny: Visiting WKO sawmill in Carson, WA w/Rep. Jaime @HerreraBeutler and local leaders. We all share the same goal of better?",,,20,"@SecretarySonny,@HerreraBeutler",positive,pos,,
1.0143E+18,7/3/2018,"RT @SecretarySonny: Visiting WKO sawmill in Carson, WA w/Rep. Jaime @HerreraBeutler and local leaders. We all share the same goal of better?",,,20,"@SecretarySonny,@HerreraBeutler",positive,pos,,
1.0143E+18,7/3/2018,"RT @ColeKOIN: Awaiting @OregonGovBrown, @repgregwalden and @SecretarySonny here at the Eagle Creek trailhead - they?ll be discussing recove?",,,1,"@ColeKOIN,@OregonGovBrown,@repgregwalden,@SecretarySonny",positive,pos,,
1.0143E+18,7/3/2018,"RT @SecretarySonny: Visiting WKO sawmill in Carson, WA w/Rep. Jaime @HerreraBeutler and local leaders. We all share the same goal of better?",,,20,"@SecretarySonny,@HerreraBeutler",positive,pos,,
1.0143E+18,7/3/2018,"Awaiting @OregonGovBrown, @repgregwalden and @SecretarySonny here at the Eagle Creek trailhead - they?ll be discuss? https://t.co/ETrcdeyxuQ",,,1,"@OregonGovBrown,@repgregwalden,@SecretarySonny",positive,pos,,
1.0143E+18,7/3/2018,.@SecretarySonny was in Rufus earlier. He needs to visit us during harvest https://t.co/lTARilymlf,,,0,@SecretarySonny,positive,neg,,
1.0143E+18,7/3/2018,@UnmannedFarmer @SecretarySonny What did he have to say?,,,0,"@UnmannedFarmer,@SecretarySonny",positive,neg,,
1.0143E+18,7/3/2018,"At the Eagle Creek Trailhead @OregonGovBrown, @repgregwalden and @SecretarySonny will discuss fire recovery.? https://t.co/V7IZrMdZMI",,,1,"@OregonGovBrown,@repgregwalden,@SecretarySonny",positive,pos,,
1.0143E+18,7/3/2018,"@MNSoyGrowers @realDonaldT @SecretarySonny Majority of farmers voted for trump. Maybe someone will start a ""lock he? https://t.co/SvoSH5H3me",,,1,"@MNSoyGrowers,@realDonaldT,@SecretarySonny",positive,pos,,
1.0143E+18,7/3/2018,RT @CSPI: .@USDA has many issues to resolve before a rule on GMO disclosure can be finalized. Read our @JaffeGregory?s comments to USDA her?,,,2,"@CSPI,@USDA,@JaffeGregory",positive,neg,,
1.0143E+18,7/3/2018,"@wheatworld @blondefarmer_wa @RepNewhouse @WSDAgov @SecretarySonny @SecretarySonny  stick to the company line?  ""It? https://t.co/4ZPNhzXZx7",,,0,"@wheatworld,@blondefarmer_wa,@RepNewhouse,@WSDAgov,@SecretarySonny,@SecretarySonny",positive,neg,,
1.0143E+18,7/3/2018,"RT @SecretarySonny: 41st state visited since I became Secretary: Oregon, at the Martin family's farm near Rufus. @repgregwalden helps fill?",,,31,"@SecretarySonny,@repgregwalden",positive,pos,,
